Geneid	SRR21709663
9077	10978
79971	4136
100302279	0
6121	0
55635	319
101927220	8
57554	6
5301	0
55631	454
9295	3532
81573	1134
11147	599
1491	263
101927244	12
5733	893
100132618	27
9406	2017
406962	6
100852410	13
257194	779
100852409	0
101927295	0
127255	39
100526835	0
8790	419
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	5620
127253	788
431707	0
204962	4
34	2359
1744	7
5876	3049
692085	8
26805	8
26804	12
4438	28
127247	0
101927342	0
256435	113
81849	1879
102466995	0
10026	2767
26289	2260
26009	1402
23032	2914
374986	1554
374987	64
91624	4707
8880	1368
11080	13198
54810	232
149047	2
5737	316
10964	382
10561	458
64123	129
101927412	0
23266	899
101927434	0
101927498	0
101927587	4
101927560	5
79739	1206
5567	2898
148418	6
391051	0
58511	0
80135	809
2787	2238
100505741	1
1486	852
103695366	0
439927	0
117178	817
23566	40
255231	732
55283	914
126820	434
100616481	2
84144	249
148423	487
8915	444
646626	4
23576	18753
3491	18085
54680	1357
255631	97
57489	723
102465842	0
9635	141
1179	0
22802	0
9629	0
105378828	27
51100	3825
9403	5586
9653	1931
339524	8
101927844	0
105378832	2
8543	2118
100505768	0
101927891	10
5586	2164
2959	720
56267	534
494115	416
2635	1041
2633	1746
2634	2416
388646	0
115361	237
115362	4
729930	2
163351	11
400759	6
23507	131
84230	140
400761	10
55144	932
105378846	0
492303	32
284695	973
343472	0
84146	825
164045	0
8317	158
7049	1760
676	0
253152	344
646817	14
284697	23
23285	119
388649	0
11146	336
79871	381
2672	4
7813	665
6125	16344
388650	1475
6083	3
26782	1
22823	284
50999	3163
343099	177
100131564	297
1810	2193
54874	1268
100126520	0
8412	3725
100129046	2
100126348	0
100189133	6
30836	1783
2730	3695
24	14
9411	3013
5825	1753
2152	115
101928079	8
100616321	0
126969	110
1266	20474
105378862	21
729970	339
199857	535
101928098	0
148534	199
100527978	8
101928118	10
25950	163
440594	0
100996635	0
102723661	0
101928241	0
58155	271
1806	1116
100873932	0
100873933	0
400765	97
100616452	17
406928	0
729987	0
51375	1058
163404	0
100129620	0
9890	6
101928270	0
54873	5733
391059	143
178	1447
23443	1371
64645	3324
163786	108
54482	197
127495	9
1629	953
100506007	5
8634	2415
693138	0
8556	139
54112	8
100128787	2
7412	329
2135	1226
148867	1386
51611	756
102606465	130
101928334	0
101928370	20
1901	276
104355286	0
118427	0
94236	0
1301	17008
101928436	4
55599	414
280	140
648740	2
279	0
276	0
277	0
278	0
100129138	0
101928476	0
55170	965
22854	93
10451	183
102465839	0
100873946	0
29957	1496
148545	0
653149	0
284611	560
113802	179
55119	1351
163479	2
6814	1331
254268	2
642864	0
29899	156
23155	1811
22911	1587
6884	1554
56900	1868
677766	0
127003	0
57535	117
6301	7385
1952	805
84722	295
343263	3
6272	13213
5686	2813
284612	24
127002	153
284613	673
57463	1179
83873	21
2773	2216
406974	0
2780	18
271	3027
2948	1268
2946	1420
2944	2
2949	28
2947	3796
79574	0
1435	6882
10768	5957
85369	2454
257	641
104355139	77
164153	132
388662	2127
100873974	8
3749	1623
440600	0
64783	256
9122	805
10542	4179
101410535	2
84432	2
643160	0
440602	0
3744	0
3737	16
3738	0
963	0
55791	563
128338	1053
10390	1067
79961	33
1117	96
149620	0
27159	0
128344	432
441897	1
5016	22
79084	2063
515	4702
128346	6
57413	6
140	0
100129269	5
5906	1924
55924	1033
100506343	16
101928718	0
11218	586
3752	27
100874295	0
100873995	0
643355	27
55917	2243
100422976	0
7482	688
54879	815
829	5521
4343	2022
389	16339
333926	44
284467	4
100996702	68
6566	3372
246182	6
100506392	36
100996251	18
9860	219
643441	0
260425	716
10745	1355
54665	344
100287722	6
26191	24
440603	4
10717	300
64858	232
101928846	2
204851	1708
56944	2339
148281	2
51592	1271
10286	1525
163259	85
270	4
4893	1221
7812	24254
80143	1181
6847	0
7252	0
10100	1203
4803	454
81839	831
845	25
4808	4
101928995	0
101928977	2
55356	407
126868	22
476	11060
84852	58
101929023	0
965	305
100616384	0
3321	47
100302117	0
388667	0
914	0
5738	4340
9398	8
101929099	2
8458	902
100126331	0
80263	243
79679	2
104355292	0
10905	1928
100996263	0
54855	265
54834	513
10885	1186
200162	6
6913	0
10352	352
104472716	0
101929147	225
51179	0
100874270	0
3284	0
3283	2
128102	0
644242	0
90874	267
26227	1096
3158	0
83998	0
343505	0
11085	0
4853	12402
9554	10757
105378954	11
728841	478
767846	31
100996724	369
101929796	355
101060684	770
100189005	2
101954277	0
653505	0
728855	143
101954264	0
100189257	3
105369199	8
100996721	0
100126488	0
101929798	0
2210	0
100996318	6
337875	67
653820	53
653464	303
100873165	0
647121	18
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	2
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	21
100996712	123
101060524	0
730262	0
101954267	0
100189323	0
284565	1106
100189127	0
728945	0
105371215	0
1818	0
645166	36
647135	246
728833	13
101929805	0
102724235	16
103091866	48
645142	0
101954266	2
7214	0
100288142	580
100126510	0
101060254	1
101929780	127
653519	480
5174	10
11126	12
27246	1536
10623	1150
200035	116
10401	1467
102466191	0
148741	199
8515	53
8799	1312
114814	28
9939	2136
128077	1220
84265	895
284615	439
10628	1995
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	7
100132406	125
388677	563
170688	3
105371242	0
102724558	39
100288805	21
105373468	1
149013	409
728989	1
100189334	0
101447996	0
644861	2
5565	2489
171423	678
2330	94
9557	1418
100289211	0
607	673
51205	562
2702	0
2703	0
51463	174
100034743	0
100189140	0
26864	0
100189193	0
200030	343
101927468	4
100189056	0
100189307	0
100189174	0
100188998	0
100847044	0
101954273	4
102466225	0
26860	0
100132057	4
101954272	1
388685	121
644591	2
25832	984
100996763	218
440672	48
9659	2388
400818	647
653513	308
100996761	20
101060226	750
653598	0
57234	248
644634	0
100189228	0
102723955	0
100189059	0
440689	34
2209	27
101927767	6
